process,temp,supply,control,corner name,gmn (mS),gmp (mS),I_left (mA),I_right (mA),I_tail (mA),nmos_sat_check,pmos_sat_check,tail_sat_check,vn,vp,differential swing,Oscillation Status,freq (GHZ),failed corners
ff,27,0.9,0.9,"ff,27,0.9",1.624916e+01,1.065270e+01,9.591258e-01,9.591258e-01,1.918252e+00,True,True,False,7.548692e-01,7.548692e-01,3.10954,True,2.676582,
ff,27,0.9,1.0,"ff,27,0.9",1.624916e+01,1.065270e+01,9.591258e-01,9.591258e-01,1.918252e+00,True,True,False,7.548692e-01,7.548692e-01,3.147608,True,2.72087,
ff,27,0.9,1.1,"ff,27,0.9",1.624916e+01,1.065270e+01,9.591258e-01,9.591258e-01,1.918252e+00,True,True,False,7.548692e-01,7.548692e-01,3.17599,True,2.753603,
ff,27,0.9,1.2,"ff,27,0.9",1.624916e+01,1.065270e+01,9.591258e-01,9.591258e-01,1.918252e+00,True,True,False,7.548692e-01,7.548692e-01,3.195176,True,2.774505,
ff,27,0.9,1.3,"ff,27,0.9",1.624916e+01,1.065270e+01,9.591258e-01,9.591258e-01,1.918252e+00,True,True,False,7.548692e-01,7.548692e-01,3.206402,True,2.78566,
ff,27,0.9,1.4,"ff,27,0.9",1.624916e+01,1.065270e+01,9.591258e-01,9.591258e-01,1.918252e+00,True,True,False,7.548692e-01,7.548692e-01,3.211898,True,2.789762,
ff,27,0.9,1.5,"ff,27,0.9",1.624916e+01,1.065270e+01,9.591258e-01,9.591258e-01,1.918252e+00,True,True,False,7.548692e-01,7.548692e-01,3.214438,True,2.792176,
ff,27,0.9,1.6,"ff,27,0.9",1.624916e+01,1.065270e+01,9.591258e-01,9.591258e-01,1.918252e+00,True,True,False,7.548692e-01,7.548692e-01,3.21566,True,2.794269,
ff,27,0.9,1.7,"ff,27,0.9",1.624916e+01,1.065270e+01,9.591258e-01,9.591258e-01,1.918252e+00,True,True,False,7.548692e-01,7.548692e-01,3.216304,True,2.794108,
ff,27,0.9,1.8,"ff,27,0.9",1.624916e+01,1.065270e+01,9.591258e-01,9.591258e-01,1.918252e+00,True,True,False,7.548692e-01,7.548692e-01,3.216676,True,2.795053,
ff,27,1.0,0.0,"ff,27,1.0",1.881352e+01,1.222347e+01,1.163331e+00,1.163331e+00,2.326662e+00,True,True,True,7.659397e-01,7.659397e-01,2.856664,True,2.214721,
